Product Name,Brand Name,Rating,Reviews,Sentiment
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excellent recommend,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,well this is the second duos galaxy to buy because the first was stolen i love this phone i love it so buy it but this time i was not so good with the purchase has arrived in perfect condition but has missed the headset not that happened here but its annoying that i have to now invest in something that had already paid,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,1,these are horrible phones i am very upset and disappointed waste of money,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,good seller would recommend,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,bought this so i could use it on international travel in europe worked perfectly just got a sim at the airport and popped it in and worked great used dual sims when i was traveling back and forth between countries in europe great feature and very useful,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,excellent thamk you very much,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,ok,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,excellent phone however wine without power adapter and handsfree,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good im still discovering until now all right,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,phone with all necessary features,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,i like it,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,exelent,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,3,very poor battery life no instructions,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,all delivered meet the expectations,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,very good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,good,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,4,item was delivered on time and has thus far lived up to expectations,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,its working fine so farcame on timedidnt have the connecting piece for the charger though,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,100 satisfafied good product,Positive
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,2,i needed a smart phone that would take dual sims and i didnt want to spend an arm and a leg well i got thosehowever this thing is pretty small and very underpowered compared with my galaxy siii you can run most apps on it but they take forever to load and lag and i really dislike the functioning of the default keyboardscreen is too small to make the keys large enough the touchscreen is cheap so touch isnt accurate and the lag makes speedtexting impossible even if you can hit the right charactersi do not recommend,Negative
samsung galaxy s duos ii s7582 dual sim factory unlocked international version black,Samsung,5,excelent,Positive
